Fecha,Tiempo,Temp,humRel,tempApte,tempAmbte,humRelAmbte,tempApteAmbte
2022-02-14,1900-01-01 16:00:00,26.4,63,29.7,8.5,53,6.3
2022-02-14,1900-01-01 17:00:00,26.5,63,29.8,8.0,55,5.8
2022-02-14,1900-01-01 18:00:00,26.7,64,30.2,6.9,60,4.7
2022-02-14,1900-01-01 19:00:00,26.7,61,29.9,4.6,73,2.5
2022-02-14,1900-01-01 20:00:00,27.3,67,31.4,3.7,81,1.7
2022-02-14,1900-01-01 21:00:00,27.3,62,30.8,3.0,83,1.0
2022-02-14,1900-01-01 22:00:00,27.0,66,31.0,2.5,83,0.3
2022-02-14,1900-01-01 23:00:00,26.2,56,28.6,1.8,88,-0.4
2022-02-15,1900-01-01 00:00:00,26.2,61,29.2,1.2,90,-0.9
2022-02-15,1900-01-01 01:00:00,26.2,63,29.3,0.9,87,-1.4
2022-02-15,1900-01-01 02:00:00,26.0,60,28.7,0.6,87,-1.7
2022-02-15,1900-01-01 03:00:00,25.8,59,28.3,0.3,89,-2.0
2022-02-15,1900-01-01 04:00:00,25.1,64,27.9,0.1,90,-2.2
2022-02-15,1900-01-01 05:00:00,24.7,65,27.5,0.2,89,-2.2
2022-02-15,1900-01-01 06:00:00,24.6,69,27.8,0.2,88,-2.1
2022-02-15,1900-01-01 07:00:00,24.4,65,27.1,0.1,89,-2.2
2022-02-15,1900-01-01 08:00:00,24.1,65,26.6,0.2,87,-2.2
2022-02-15,1900-01-01 09:00:00,24.4,65,27.0,2.2,77,-0.1
2022-02-15,1900-01-01 10:00:00,24.2,58,26.1,5.5,60,3.1
2022-02-15,1900-01-01 11:00:00,23.5,59,25.2,7.6,53,5.3
2022-02-15,1900-01-01 12:00:00,23.7,64,25.9,9.2,48,6.9
2022-02-15,1900-01-01 13:00:00,23.9,66,26.5,10.3,47,8.1
2022-02-15,1900-01-01 14:00:00,24.5,68,27.5,11.2,45,9.0
2022-02-15,1900-01-01 15:00:00,26.6,67,30.4,11.9,46,9.8
2022-02-15,1900-01-01 16:00:00,27.7,67,32.1,11.8,48,9.8
2022-02-15,1900-01-01 17:00:00,28.2,69,33.1,11.4,50,9.5
2022-02-15,1900-01-01 18:00:00,28.3,65,32.8,10.4,55,8.5
2022-02-15,1900-01-01 19:00:00,28.4,63,32.5,8.0,65,6.1
2022-02-15,1900-01-01 20:00:00,28.7,67,33.5,6.7,71,4.8
2022-02-15,1900-01-01 21:00:00,28.8,67,33.8,5.7,75,3.8
2022-02-15,1900-01-01 22:00:00,28.4,63,32.6,5.1,75,3.1
2022-02-15,1900-01-01 23:00:00,28.0,63,32.1,5.3,71,3.3
2022-02-16,1900-01-01 00:00:00,28.1,63,32.1,5.2,71,3.1
2022-02-16,1900-01-01 01:00:00,27.5,65,31.5,5.0,72,2.9
2022-02-16,1900-01-01 02:00:00,27.2,63,30.8,4.9,72,2.8
2022-02-16,1900-01-01 03:00:00,26.6,65,30.2,4.7,74,2.7
2022-02-16,1900-01-01 04:00:00,26.3,64,29.7,4.1,78,2.1
2022-02-16,1900-01-01 05:00:00,26.3,65,29.8,3.9,80,1.8
2022-02-16,1900-01-01 06:00:00,25.7,67,29.1,3.9,79,1.9
2022-02-16,1900-01-01 07:00:00,25.5,64,28.5,3.8,80,1.7
2022-02-16,1900-01-01 08:00:00,25.3,65,28.3,3.6,79,1.5
2022-02-16,1900-01-01 09:00:00,25.2,70,28.8,5.4,70,3.3
2022-02-16,1900-01-01 10:00:00,25.1,67,28.3,8.5,59,6.6
2022-02-16,1900-01-01 11:00:00,25.2,66,28.3,10.4,50,8.4
2022-02-16,1900-01-01 12:00:00,25.0,69,28.3,11.9,44,9.8
2022-02-16,1900-01-01 13:00:00,25.0,66,28.0,13.2,42,11.1
2022-02-16,1900-01-01 14:00:00,26.4,74,30.9,14.0,41,12.0
2022-02-16,1900-01-01 15:00:00,27.1,74,32.0,15.1,43,13.4
2022-02-16,1900-01-01 16:00:00,27.9,74,33.3,15.0,43,13.3
2022-02-16,1900-01-01 17:00:00,28.2,71,33.3,14.7,43,12.9
2022-02-16,1900-01-01 18:00:00,28.2,68,32.9,13.7,45,11.9
2022-02-16,1900-01-01 19:00:00,28.6,71,33.9,11.4,53,9.6
2022-02-16,1900-01-01 20:00:00,28.4,63,32.7,9.6,63,7.9
2022-02-16,1900-01-01 21:00:00,28.6,67,33.4,9.1,65,7.4
2022-02-16,1900-01-01 22:00:00,29.1,69,34.5,8.7,65,7.0
2022-02-16,1900-01-01 23:00:00,29.1,68,34.4,8.5,67,6.9
2022-02-17,1900-01-01 00:00:00,28.9,63,33.3,8.0,70,6.4
2022-02-17,1900-01-01 01:00:00,28.4,63,32.6,8.1,67,6.4
2022-02-17,1900-01-01 02:00:00,28.2,67,32.9,8.0,64,6.2
2022-02-17,1900-01-01 03:00:00,27.8,60,31.3,7.9,62,6.0
2022-02-17,1900-01-01 04:00:00,27.8,66,32.2,8.1,60,6.1
2022-02-17,1900-01-01 05:00:00,27.4,65,31.4,7.8,60,5.8
2022-02-17,1900-01-01 06:00:00,26.9,66,30.7,7.3,62,5.2
2022-02-17,1900-01-01 07:00:00,26.5,67,30.2,7.0,63,5.0
2022-02-17,1900-01-01 08:00:00,27.0,65,30.8,7.7,59,5.6
2022-02-17,1900-01-01 09:00:00,26.6,67,30.4,8.7,60,6.8
2022-02-17,1900-01-01 10:00:00,26.3,60,29.1,11.0,53,9.2
2022-02-17,1900-01-01 11:00:00,26.0,67,29.6,13.2,49,11.6
2022-02-17,1900-01-01 12:00:00,25.8,65,29.0,14.8,56,13.9
2022-02-17,1900-01-01 13:00:00,27.3,71,31.9,14.8,64,14.3
2022-02-17,1900-01-01 14:00:00,28.4,73,34.0,14.7,69,14.4
2022-02-17,1900-01-01 15:00:00,29.0,70,34.5,15.3,63,14.8
2022-02-17,1900-01-01 16:00:00,29.0,68,34.2,15.0,65,14.6
2022-02-17,1900-01-01 17:00:00,29.3,67,34.5,14.5,67,14.1
2022-02-17,1900-01-01 18:00:00,29.1,63,33.7,13.5,72,13.1
2022-02-17,1900-01-01 19:00:00,29.5,64,34.5,11.2,84,10.9
2022-02-17,1900-01-01 20:00:00,30.0,66,35.5,10.0,91,9.7
2022-02-17,1900-01-01 21:00:00,30.1,67,35.7,9.4,94,9.0
2022-02-17,1900-01-01 22:00:00,30.1,65,35.5,9.0,96,8.6
2022-02-17,1900-01-01 23:00:00,30.1,67,35.8,8.7,96,8.3
2022-02-18,1900-01-01 00:00:00,30.3,68,36.2,8.6,96,8.1
2022-02-18,1900-01-01 01:00:00,29.9,61,34.6,9.7,93,9.4
2022-02-18,1900-01-01 02:00:00,30.1,67,35.8,10.2,92,10.0
2022-02-18,1900-01-01 03:00:00,29.8,69,35.5,10.0,94,9.8
2022-02-18,1900-01-01 04:00:00,30.2,67,35.9,9.9,94,9.6
2022-02-18,1900-01-01 05:00:00,30.2,68,36.1,9.2,96,8.8
2022-02-18,1900-01-01 06:00:00,29.7,63,34.6,9.4,95,9.0
2022-02-18,1900-01-01 07:00:00,29.7,67,35.1,9.0,97,8.6
2022-02-18,1900-01-01 08:00:00,29.3,61,33.6,8.6,98,8.1
2022-02-18,1900-01-01 09:00:00,29.1,64,33.8,9.5,91,9.1
2022-02-18,1900-01-01 10:00:00,29.0,66,34.0,12.0,81,11.7
2022-02-18,1900-01-01 11:00:00,29.1,65,33.9,13.1,70,12.5
2022-02-18,1900-01-01 12:00:00,29.1,65,33.9,14.0,52,12.7
2022-02-18,1900-01-01 13:00:00,29.0,60,33.1,14.2,41,12.3
2022-02-18,1900-01-01 14:00:00,28.9,63,33.3,14.6,38,12.6
2022-02-18,1900-01-01 15:00:00,29.7,67,35.1,15.4,44,13.8
2022-02-18,1900-01-01 16:00:00,30.7,71,37.3,15.0,45,13.5
2022-02-18,1900-01-01 17:00:00,30.4,69,36.5,13.5,57,12.4
2022-02-18,1900-01-01 18:00:00,30.0,65,35.2,12.1,59,10.8
2022-02-18,1900-01-01 19:00:00,30.5,64,35.9,9.4,75,8.3
2022-02-18,1900-01-01 20:00:00,30.8,63,36.3,8.5,88,7.7
2022-02-18,1900-01-01 21:00:00,30.8,66,36.8,8.7,80,7.5
2022-02-18,1900-01-01 22:00:00,31.1,67,37.4,9.1,39,6.4
2022-02-18,1900-01-01 23:00:00,30.8,64,36.3,8.2,46,5.7
2022-02-19,1900-01-01 00:00:00,30.8,63,36.3,7.6,51,5.3
2022-02-19,1900-01-01 01:00:00,30.5,63,35.9,7.2,51,4.8
2022-02-19,1900-01-01 02:00:00,30.8,65,36.5,6.9,52,4.5
2022-02-19,1900-01-01 03:00:00,31.1,63,36.7,6.7,53,4.2
2022-02-19,1900-01-01 04:00:00,30.9,60,36.0,6.1,55,3.7
2022-02-19,1900-01-01 05:00:00,30.0,57,34.2,5.4,59,3.0
2022-02-19,1900-01-01 06:00:00,29.3,59,33.4,4.9,63,2.5
2022-02-19,1900-01-01 07:00:00,28.6,57,32.1,4.6,66,2.2
2022-02-19,1900-01-01 08:00:00,28.4,59,32.0,4.5,66,2.2
2022-02-19,1900-01-01 09:00:00,28.6,59,32.3,5.9,63,3.7
2022-02-19,1900-01-01 10:00:00,28.1,53,30.8,8.7,52,6.4
2022-02-19,1900-01-01 11:00:00,27.7,53,30.2,10.8,43,8.5
2022-02-19,1900-01-01 12:00:00,28.2,57,31.5,12.3,36,9.9
2022-02-19,1900-01-01 13:00:00,29.1,64,33.8,13.6,28,10.8
2022-02-19,1900-01-01 14:00:00,30.4,68,36.4,14.3,28,11.7
2022-02-19,1900-01-01 15:00:00,31.1,68,37.6,14.8,31,12.4
2022-02-19,1900-01-01 16:00:00,32.2,69,39.4,14.6,32,12.2
2022-02-19,1900-01-01 17:00:00,31.8,63,37.8,14.1,33,11.7
2022-02-19,1900-01-01 18:00:00,31.7,60,37.2,12.9,37,10.5
2022-02-19,1900-01-01 19:00:00,31.5,61,37.1,10.4,48,8.3
2022-02-19,1900-01-01 20:00:00,31.7,60,37.2,9.1,62,7.4
2022-02-19,1900-01-01 21:00:00,32.2,59,37.7,7.8,71,6.2
2022-02-19,1900-01-01 22:00:00,32.8,62,39.2,7.0,71,5.2
2022-02-19,1900-01-01 23:00:00,32.7,56,38.1,6.8,69,4.9
2022-02-20,1900-01-01 00:00:00,32.8,58,38.5,6.6,66,4.6
2022-02-20,1900-01-01 01:00:00,32.7,61,38.8,6.4,62,4.2
2022-02-20,1900-01-01 02:00:00,32.6,62,39.0,6.3,56,3.9
2022-02-20,1900-01-01 03:00:00,32.4,61,38.4,6.3,54,3.8
2022-02-20,1900-01-01 04:00:00,32.4,60,38.3,6.1,53,3.5
2022-02-20,1900-01-01 05:00:00,32.3,53,37.0,6.3,51,3.7
2022-02-20,1900-01-01 06:00:00,31.7,57,36.6,6.5,48,3.9
2022-02-20,1900-01-01 07:00:00,31.7,57,36.6,6.6,46,3.9
2022-02-20,1900-01-01 08:00:00,31.4,54,35.8,6.9,44,4.1
2022-02-20,1900-01-01 09:00:00,31.4,56,36.1,8.0,47,5.5
2022-02-20,1900-01-01 10:00:00,31.3,54,35.6,9.9,43,7.5
2022-02-20,1900-01-01 11:00:00,31.4,55,35.9,12.5,39,10.2
2022-02-20,1900-01-01 12:00:00,31.8,61,37.5,14.2,35,11.9
2022-02-20,1900-01-01 13:00:00,31.7,58,36.9,14.0,40,12.0
2022-02-20,1900-01-01 14:00:00,31.7,64,37.8,15.1,47,13.6
2022-02-20,1900-01-01 15:00:00,32.1,61,38.0,16.1,49,15.0
2022-02-20,1900-01-01 16:00:00,32.6,65,39.4,15.9,53,15.0
2022-02-20,1900-01-01 17:00:00,31.9,64,38.2,15.8,56,15.1
2022-02-20,1900-01-01 18:00:00,32.2,67,39.1,14.8,63,14.2
2022-02-20,1900-01-01 19:00:00,32.3,68,39.5,13.5,72,13.1
2022-02-20,1900-01-01 20:00:00,32.2,65,38.8,12.8,80,12.7
2022-02-20,1900-01-01 21:00:00,32.6,69,40.0,12.1,84,12.0
2022-02-20,1900-01-01 22:00:00,32.5,67,39.6,11.7,86,11.5
2022-02-20,1900-01-01 23:00:00,32.3,62,38.4,11.4,88,11.2
2022-02-21,1900-01-01 00:00:00,32.5,66,39.4,10.4,94,10.3
2022-02-21,1900-01-01 01:00:00,32.6,65,39.5,10.0,95,9.9
2022-02-21,1900-01-01 02:00:00,32.3,64,38.7,9.8,96,9.6
2022-02-21,1900-01-01 03:00:00,31.9,63,37.9,9.9,93,9.6
2022-02-21,1900-01-01 04:00:00,31.9,65,38.2,9.5,98,9.4
2022-02-21,1900-01-01 05:00:00,31.7,64,37.9,9.5,99,9.3
2022-02-21,1900-01-01 06:00:00,31.7,63,37.7,9.1,99,8.9
2022-02-21,1900-01-01 07:00:00,31.7,63,37.6,8.4,100,8.0
2022-02-21,1900-01-01 08:00:00,31.6,63,37.5,7.8,98,7.1
2022-02-21,1900-01-01 09:00:00,32.3,59,37.9,8.9,94,8.3
2022-02-21,1900-01-01 10:00:00,32.7,60,38.7,12.3,78,11.9
2022-02-21,1900-01-01 11:00:00,32.5,55,37.6,14.0,72,13.7
2022-02-21,1900-01-01 12:00:00,32.5,64,39.0,15.1,67,14.8
2022-02-21,1900-01-01 13:00:00,32.5,67,39.6,16.1,63,15.9
2022-02-21,1900-01-01 14:00:00,32.8,71,40.8,16.9,63,16.9
2022-02-21,1900-01-01 15:00:00,33.1,71,41.4,17.0,64,17.1
2022-02-21,1900-01-01 16:00:00,33.4,68,41.2,17.0,65,17.1
2022-02-21,1900-01-01 17:00:00,33.1,66,40.4,16.1,69,16.3
2022-02-21,1900-01-01 18:00:00,33.1,66,40.5,14.9,75,15.1
2022-02-21,1900-01-01 19:00:00,33.0,65,40.0,12.8,85,13.0
2022-02-21,1900-01-01 20:00:00,33.2,66,40.6,11.7,90,11.8
2022-02-21,1900-01-01 21:00:00,33.4,65,40.8,11.9,92,12.1
2022-02-21,1900-01-01 22:00:00,33.6,64,40.8,11.5,94,11.7
2022-02-21,1900-01-01 23:00:00,33.7,62,40.7,10.1,98,10.0
2022-02-22,1900-01-01 00:00:00,33.7,65,41.3,9.7,93,9.3
2022-02-22,1900-01-01 01:00:00,34.0,62,41.2,9.8,95,9.5
2022-02-22,1900-01-01 02:00:00,33.7,65,41.2,10.3,97,10.3
2022-02-22,1900-01-01 03:00:00,33.3,62,40.0,10.1,98,10.1
2022-02-22,1900-01-01 04:00:00,33.2,62,39.9,11.8,95,12.1
2022-02-22,1900-01-01 05:00:00,33.2,62,39.9,11.9,94,12.1
2022-02-22,1900-01-01 06:00:00,33.3,61,39.9,10.6,95,10.6
2022-02-22,1900-01-01 07:00:00,33.1,58,39.1,10.9,94,10.9
2022-02-22,1900-01-01 08:00:00,32.9,60,39.1,11.0,93,11.0
2022-02-22,1900-01-01 09:00:00,32.8,60,38.9,12.2,85,12.1
2022-02-22,1900-01-01 10:00:00,32.5,54,37.4,13.2,80,13.2
2022-02-22,1900-01-01 11:00:00,32.8,59,38.6,13.8,77,13.7
2022-02-22,1900-01-01 12:00:00,32.8,54,37.9,14.4,68,14.1
2022-02-22,1900-01-01 13:00:00,32.8,60,38.8,14.7,66,14.2
2022-02-22,1900-01-01 14:00:00,32.8,63,39.4,14.2,69,13.8
2022-02-22,1900-01-01 15:00:00,32.9,64,39.7,17.3,63,17.4
2022-02-22,1900-01-01 16:00:00,33.4,65,40.7,16.2,63,16.0
2022-02-22,1900-01-01 17:00:00,33.1,67,40.6,16.2,65,16.0
2022-02-22,1900-01-01 18:00:00,33.0,60,39.3,14.6,72,14.6
2022-02-22,1900-01-01 19:00:00,33.1,62,39.8,13.8,75,13.6
2022-02-22,1900-01-01 20:00:00,33.2,65,40.4,12.8,80,12.6
2022-02-22,1900-01-01 21:00:00,33.3,64,40.3,10.6,89,10.4
2022-02-22,1900-01-01 22:00:00,33.2,63,40.0,10.1,90,9.7
2022-02-22,1900-01-01 23:00:00,33.1,65,40.2,10.5,90,10.2
2022-02-23,1900-01-01 00:00:00,32.9,61,39.1,10.8,87,10.4
2022-02-23,1900-01-01 01:00:00,32.8,59,38.7,10.3,90,10.0
2022-02-23,1900-01-01 02:00:00,32.9,63,39.6,10.0,92,9.7
2022-02-23,1900-01-01 03:00:00,32.8,62,39.2,10.0,93,9.7
2022-02-23,1900-01-01 04:00:00,32.6,61,38.7,9.9,94,9.7
2022-02-23,1900-01-01 05:00:00,32.7,62,39.0,10.0,94,9.7
2022-02-23,1900-01-01 06:00:00,32.6,62,38.9,8.6,89,7.8
2022-02-23,1900-01-01 07:00:00,32.7,63,39.3,8.1,88,7.2
2022-02-23,1900-01-01 08:00:00,32.9,64,39.7,8.1,89,7.2
2022-02-23,1900-01-01 09:00:00,32.8,59,38.8,8.6,86,7.7
2022-02-23,1900-01-01 10:00:00,32.9,58,38.7,9.6,81,8.7
2022-02-23,1900-01-01 11:00:00,32.8,60,38.9,10.1,79,9.2
2022-02-23,1900-01-01 12:00:00,32.7,59,38.5,11.9,74,11.2
2022-02-23,1900-01-01 13:00:00,32.7,55,37.9,12.7,71,12.0
2022-02-23,1900-01-01 14:00:00,32.7,56,38.1,13.2,69,12.6
2022-02-23,1900-01-01 15:00:00,32.6,58,38.2,10.5,81,9.8
2022-02-23,1900-01-01 16:00:00,32.6,59,38.4,10.3,83,9.6
2022-02-23,1900-01-01 17:00:00,32.7,60,38.8,10.3,85,9.8
2022-02-23,1900-01-01 18:00:00,32.8,58,38.6,10.1,89,9.6
2022-02-23,1900-01-01 19:00:00,32.7,60,38.7,9.1,92,8.5
2022-02-23,1900-01-01 20:00:00,32.4,58,37.9,8.4,93,7.7
2022-02-23,1900-01-01 21:00:00,32.6,58,38.2,8.1,94,7.3
2022-02-23,1900-01-01 22:00:00,32.5,57,37.8,8.1,94,7.4
2022-02-23,1900-01-01 23:00:00,32.4,59,38.0,8.1,90,7.2
2022-02-24,1900-01-01 00:00:00,32.3,57,37.6,7.7,84,6.5
2022-02-24,1900-01-01 01:00:00,32.0,57,37.1,7.2,81,5.8
2022-02-24,1900-01-01 02:00:00,32.0,56,37.0,6.7,82,5.2
2022-02-24,1900-01-01 03:00:00,32.0,54,36.6,6.4,82,4.9
2022-02-24,1900-01-01 04:00:00,32.0,57,37.1,6.2,84,4.7
2022-02-24,1900-01-01 05:00:00,32.1,54,36.9,6.0,86,4.6
2022-02-24,1900-01-01 06:00:00,31.8,54,36.3,5.7,90,4.4
2022-02-24,1900-01-01 07:00:00,32.0,56,37.0,5.8,93,4.5
2022-02-24,1900-01-01 08:00:00,32.0,52,36.2,5.7,91,4.3
2022-02-24,1900-01-01 09:00:00,31.9,59,37.3,5.6,88,4.1
2022-02-24,1900-01-01 10:00:00,32.0,56,37.0,6.3,84,4.8
2022-02-24,1900-01-01 11:00:00,31.9,55,36.7,6.3,83,4.9
2022-02-24,1900-01-01 12:00:00,31.6,53,35.8,6.6,82,5.1
2022-02-24,1900-01-01 13:00:00,31.5,57,36.4,7.7,76,6.2
2022-02-24,1900-01-01 14:00:00,31.7,55,36.3,8.9,71,7.4
2022-02-24,1900-01-01 15:00:00,31.7,55,36.3,7.4,78,5.9
2022-02-24,1900-01-01 16:00:00,31.8,54,36.4,7.8,75,6.3
2022-02-24,1900-01-01 17:00:00,31.7,56,36.5,8.2,71,6.7
2022-02-24,1900-01-01 18:00:00,31.6,54,36.0,7.7,71,6.0
2022-02-24,1900-01-01 19:00:00,31.8,52,36.0,7.1,72,5.4
2022-02-24,1900-01-01 20:00:00,31.7,52,35.9,7.0,74,5.3
2022-02-24,1900-01-01 21:00:00,31.8,49,35.6,5.6,80,3.9
2022-02-24,1900-01-01 22:00:00,32.1,51,36.3,5.2,81,3.4
2022-02-24,1900-01-01 23:00:00,31.9,50,35.9,4.8,82,3.0
2022-02-25,1900-01-01 00:00:00,32.0,51,36.1,4.5,84,2.7
2022-02-25,1900-01-01 01:00:00,31.9,50,35.8,4.1,86,2.3
2022-02-25,1900-01-01 02:00:00,32.0,48,35.7,3.6,89,1.8
2022-02-25,1900-01-01 03:00:00,32.1,49,36.0,3.4,90,1.6
2022-02-25,1900-01-01 04:00:00,32.1,47,35.7,3.1,90,1.2
2022-02-25,1900-01-01 05:00:00,32.0,49,35.8,2.7,90,0.7
2022-02-25,1900-01-01 06:00:00,31.7,50,35.6,2.3,90,0.3
2022-02-25,1900-01-01 07:00:00,31.8,49,35.5,1.9,89,-0.2
2022-02-25,1900-01-01 08:00:00,31.9,49,35.7,1.3,88,-0.9
2022-02-25,1900-01-01 09:00:00,31.8,52,36.0,4.0,76,1.8
2022-02-25,1900-01-01 10:00:00,31.5,51,35.3,5.8,68,3.8
2022-02-25,1900-01-01 11:00:00,31.7,53,36.1,7.3,63,5.3
2022-02-25,1900-01-01 12:00:00,31.8,57,36.8,8.7,59,6.8
2022-02-25,1900-01-01 13:00:00,32.1,61,38.0,9.7,51,7.6
2022-02-25,1900-01-01 14:00:00,31.8,64,37.9,10.7,43,8.4
2022-02-25,1900-01-01 15:00:00,31.6,67,38.2,10.8,46,8.6
2022-02-25,1900-01-01 16:00:00,31.5,69,38.3,10.7,45,8.5
2022-02-25,1900-01-01 17:00:00,32.2,69,39.4,10.5,45,8.3
2022-02-25,1900-01-01 18:00:00,32.6,65,39.5,9.8,48,7.6
2022-02-25,1900-01-01 19:00:00,32.5,66,39.4,7.1,66,5.2
2022-02-25,1900-01-01 20:00:00,32.5,66,39.4,5.9,73,4.0
2022-02-25,1900-01-01 21:00:00,32.1,66,38.8,5.9,71,3.9
2022-02-25,1900-01-01 22:00:00,31.9,66,38.5,5.9,70,3.9
2022-02-25,1900-01-01 23:00:00,31.8,66,38.2,5.9,69,3.9
2022-02-26,1900-01-01 00:00:00,31.5,64,37.5,5.8,70,3.7
2022-02-26,1900-01-01 01:00:00,31.4,64,37.4,5.5,72,3.5
2022-02-26,1900-01-01 02:00:00,31.1,61,36.4,4.6,77,2.6
2022-02-26,1900-01-01 03:00:00,31.0,65,36.9,3.9,81,2.0
2022-02-26,1900-01-01 04:00:00,30.8,61,35.9,4.2,81,2.2
2022-02-26,1900-01-01 05:00:00,31.0,65,36.9,4.4,83,2.6
2022-02-26,1900-01-01 06:00:00,30.8,62,36.0,4.4,86,2.7
2022-02-26,1900-01-01 07:00:00,30.5,60,35.4,3.9,86,2.0
2022-02-26,1900-01-01 08:00:00,30.2,58,34.5,3.5,87,1.7
2022-02-26,1900-01-01 09:00:00,30.1,59,34.6,5.6,78,3.8
2022-02-26,1900-01-01 10:00:00,30.1,61,34.8,8.4,65,6.6
2022-02-26,1900-01-01 11:00:00,30.2,64,35.5,9.8,58,8.0
2022-02-26,1900-01-01 12:00:00,30.7,67,36.7,10.8,50,8.8
2022-02-26,1900-01-01 13:00:00,31.8,68,38.6,11.6,46,9.6
2022-02-26,1900-01-01 14:00:00,32.2,68,39.3,12.2,43,10.1
2022-02-26,1900-01-01 15:00:00,32.0,65,38.4,11.7,50,9.8
2022-02-26,1900-01-01 16:00:00,32.5,68,39.8,11.3,49,9.4
2022-02-26,1900-01-01 17:00:00,32.5,64,39.1,10.8,50,8.8
2022-02-26,1900-01-01 18:00:00,32.8,68,40.2,9.9,54,8.0
2022-02-26,1900-01-01 19:00:00,32.9,65,39.9,8.1,62,6.2
2022-02-26,1900-01-01 20:00:00,33.0,67,40.4,6.9,68,5.0
2022-02-26,1900-01-01 21:00:00,33.1,66,40.4,6.2,70,4.3
2022-02-26,1900-01-01 22:00:00,32.9,64,39.7,5.2,75,3.3
2022-02-26,1900-01-01 23:00:00,32.7,61,38.9,4.7,82,2.9
2022-02-27,1900-01-01 00:00:00,32.7,61,38.8,4.3,94,2.8
2022-02-27,1900-01-01 01:00:00,32.8,63,39.3,4.2,92,2.6
2022-02-27,1900-01-01 02:00:00,32.9,62,39.3,4.2,90,2.6
2022-02-27,1900-01-01 03:00:00,32.4,62,38.6,3.8,93,2.1
2022-02-27,1900-01-01 04:00:00,32.2,62,38.3,3.6,94,1.9
2022-02-27,1900-01-01 05:00:00,32.2,62,38.3,4.3,92,2.7
2022-02-27,1900-01-01 06:00:00,31.8,65,38.1,4.5,92,2.9
2022-02-27,1900-01-01 07:00:00,31.6,63,37.5,4.7,92,3.1
2022-02-27,1900-01-01 08:00:00,31.5,62,37.2,4.5,92,3.0
2022-02-27,1900-01-01 09:00:00,31.4,63,37.1,5.8,87,4.3
2022-02-27,1900-01-01 10:00:00,31.3,59,36.4,5.6,90,4.2
2022-02-27,1900-01-01 11:00:00,31.7,68,38.4,7.0,84,5.7
2022-02-27,1900-01-01 12:00:00,31.5,63,37.4,7.0,84,5.7
2022-02-27,1900-01-01 13:00:00,31.4,61,36.8,6.8,85,5.4
2022-02-27,1900-01-01 14:00:00,31.5,61,37.0,7.1,82,5.8
2022-02-27,1900-01-01 15:00:00,31.9,63,38.0,8.8,75,7.5
2022-02-27,1900-01-01 16:00:00,32.1,65,38.6,8.8,77,7.6
2022-02-27,1900-01-01 17:00:00,32.0,63,38.2,7.6,84,6.4
2022-02-27,1900-01-01 18:00:00,32.0,62,37.9,7.0,86,5.8
2022-02-27,1900-01-01 19:00:00,32.0,63,38.1,6.0,93,4.7
2022-02-27,1900-01-01 20:00:00,32.2,64,38.5,5.6,94,4.4
2022-02-27,1900-01-01 21:00:00,32.2,62,38.3,5.6,93,4.3
2022-02-27,1900-01-01 22:00:00,32.1,60,37.8,5.6,94,4.3
2022-02-27,1900-01-01 23:00:00,31.9,57,37.1,5.7,94,4.4
2022-02-28,1900-01-01 00:00:00,32.0,60,37.7,5.8,94,4.6
2022-02-28,1900-01-01 01:00:00,31.9,58,37.2,4.6,97,3.2
2022-02-28,1900-01-01 02:00:00,32.0,56,37.0,4.9,97,3.6
2022-02-28,1900-01-01 03:00:00,31.8,57,36.8,5.7,94,4.5
2022-02-28,1900-01-01 04:00:00,31.7,59,36.9,5.0,94,3.6
2022-02-28,1900-01-01 05:00:00,31.4,55,35.9,4.4,92,2.8
2022-02-28,1900-01-01 06:00:00,31.5,56,36.2,4.2,91,2.6
2022-02-28,1900-01-01 07:00:00,31.2,58,36.1,4.1,91,2.5
2022-02-28,1900-01-01 08:00:00,31.1,60,36.3,4.1,91,2.4
2022-02-28,1900-01-01 09:00:00,31.3,61,36.7,4.4,89,2.7
2022-02-28,1900-01-01 10:00:00,31.1,62,36.6,4.4,88,2.7
2022-02-28,1900-01-01 11:00:00,30.9,60,36.0,4.3,90,2.7
2022-02-28,1900-01-01 12:00:00,30.9,62,36.2,5.0,85,3.4
2022-02-28,1900-01-01 13:00:00,30.8,63,36.3,5.8,80,4.1
2022-02-28,1900-01-01 14:00:00,31.1,62,36.6,6.1,78,4.3
2022-02-28,1900-01-01 15:00:00,31.0,61,36.3,5.4,76,3.5
2022-02-28,1900-01-01 16:00:00,30.6,60,35.5,5.9,73,4.0
2022-02-28,1900-01-01 17:00:00,30.8,59,35.6,5.8,71,3.8
2022-02-28,1900-01-01 18:00:00,31.0,60,36.0,5.8,69,3.8
2022-02-28,1900-01-01 19:00:00,31.0,59,35.9,4.1,74,2.0
2022-02-28,1900-01-01 20:00:00,31.0,59,35.9,3.0,80,0.9
2022-02-28,1900-01-01 21:00:00,31.1,53,35.2,2.3,83,0.2
2022-02-28,1900-01-01 22:00:00,31.1,56,35.6,1.5,85,-0.7
2022-02-28,1900-01-01 23:00:00,31.0,54,35.2,0.8,85,-1.5
2022-03-01,1900-01-01 00:00:00,31.1,54,35.4,0.1,88,-2.3
2022-03-01,1900-01-01 01:00:00,30.8,52,34.6,-0.4,89,-2.8
2022-03-01,1900-01-01 02:00:00,30.8,54,34.8,-0.6,89,-3.1
2022-03-01,1900-01-01 03:00:00,30.4,48,33.3,-1.0,91,-3.4
